# time [days] po212 counts per 2 minutes
2.083333333333333218e-02 5.700000000000000000e+01
6.250000000000000000e-02 2.360000000000000000e+02
1.041666666666666713e-01 5.510000000000000000e+02
1.458333333333333426e-01 9.090000000000000000e+02
1.875000000000000000e-01 1.355000000000000000e+03
2.291666666666666574e-01 1.691000000000000000e+03
2.708333333333333148e-01 1.945000000000000000e+03
3.125000000000000000e-01 2.388000000000000000e+03
3.541666666666666852e-01 2.855000000000000000e+03
3.958333333333333148e-01 3.084000000000000000e+03
4.375000000000000000e-01 3.416000000000000000e+03
4.791666666666666852e-01 3.632000000000000000e+03
5.208333333333333703e-01 3.948000000000000000e+03
5.625000000000000000e-01 4.153000000000000000e+03
6.041666666666666297e-01 4.314000000000000000e+03
6.458333333333333703e-01 4.534000000000000000e+03
6.875000000000000000e-01 4.854000000000000000e+03
7.291666666666666297e-01 4.934000000000000000e+03
7.708333333333333703e-01 4.984000000000000000e+03
8.125000000000000000e-01 5.439000000000000000e+03
8.541666666666666297e-01 5.465000000000000000e+03
8.958333333333333703e-01 5.573000000000000000e+03
9.375000000000000000e-01 5.591000000000000000e+03
9.791666666666666297e-01 5.750000000000000000e+03
1.020833333333333259e+00 5.870000000000000000e+03
1.062500000000000000e+00 5.867000000000000000e+03
1.104166666666666741e+00 6.075000000000000000e+03
1.145833333333333259e+00 6.120000000000000000e+03
1.187500000000000000e+00 6.136000000000000000e+03
1.229166666666666741e+00 6.208000000000000000e+03
1.270833333333333259e+00 6.347000000000000000e+03
1.312500000000000000e+00 6.411000000000000000e+03
1.354166666666666741e+00 6.399000000000000000e+03
1.395833333333333259e+00 6.336000000000000000e+03
1.437500000000000000e+00 6.459000000000000000e+03
1.479166666666666741e+00 6.484000000000000000e+03
1.520833333333333259e+00 6.616000000000000000e+03
1.562500000000000000e+00 6.433000000000000000e+03
1.604166666666666741e+00 6.730000000000000000e+03
1.645833333333333259e+00 6.538000000000000000e+03
1.687500000000000000e+00 6.632000000000000000e+03
1.729166666666666741e+00 6.474000000000000000e+03
1.770833333333333259e+00 6.471000000000000000e+03
1.812500000000000000e+00 6.437000000000000000e+03
1.854166666666666741e+00 6.619000000000000000e+03
1.895833333333333259e+00 6.775000000000000000e+03
1.937500000000000000e+00 6.494000000000000000e+03
1.979166666666666741e+00 6.277000000000000000e+03
2.020833333333333481e+00 6.523000000000000000e+03
2.062500000000000000e+00 6.511000000000000000e+03
2.104166666666666519e+00 6.395000000000000000e+03
2.145833333333333481e+00 6.477000000000000000e+03
2.187500000000000000e+00 6.334000000000000000e+03
2.229166666666666519e+00 6.346000000000000000e+03
2.270833333333333481e+00 6.381000000000000000e+03
2.312500000000000000e+00 6.386000000000000000e+03
2.354166666666666519e+00 6.190000000000000000e+03
2.395833333333333481e+00 6.386000000000000000e+03
2.437500000000000000e+00 6.242000000000000000e+03
2.479166666666666519e+00 6.190000000000000000e+03
2.520833333333333481e+00 6.329000000000000000e+03
2.562500000000000000e+00 6.169000000000000000e+03
2.604166666666666519e+00 6.102000000000000000e+03
2.645833333333333481e+00 6.090000000000000000e+03
2.687500000000000000e+00 6.024000000000000000e+03
2.729166666666666519e+00 5.877000000000000000e+03
2.770833333333333481e+00 6.093000000000000000e+03
2.812500000000000000e+00 5.849000000000000000e+03
2.854166666666666519e+00 5.789000000000000000e+03
2.895833333333333481e+00 5.903000000000000000e+03
2.937500000000000000e+00 5.852000000000000000e+03
2.979166666666666519e+00 5.798000000000000000e+03
3.020833333333333481e+00 5.705000000000000000e+03
3.062500000000000000e+00 5.659000000000000000e+03
3.104166666666666519e+00 5.693000000000000000e+03
3.145833333333333481e+00 5.602000000000000000e+03
3.187500000000000000e+00 5.668000000000000000e+03
3.229166666666666519e+00 5.529000000000000000e+03
3.270833333333333481e+00 5.607000000000000000e+03
3.312500000000000000e+00 5.545000000000000000e+03
3.354166666666666519e+00 5.467000000000000000e+03
3.395833333333333481e+00 5.350000000000000000e+03
3.437500000000000000e+00 5.320000000000000000e+03
3.479166666666666519e+00 5.392000000000000000e+03
3.520833333333333481e+00 5.319000000000000000e+03
3.562500000000000000e+00 5.261000000000000000e+03
3.604166666666666519e+00 5.311000000000000000e+03
3.645833333333333481e+00 5.160000000000000000e+03
3.687500000000000000e+00 5.173000000000000000e+03
3.729166666666666519e+00 5.239000000000000000e+03
3.770833333333333481e+00 4.984000000000000000e+03
3.812500000000000000e+00 4.999000000000000000e+03
3.854166666666666519e+00 4.898000000000000000e+03
3.895833333333333481e+00 4.889000000000000000e+03
3.937500000000000000e+00 4.910000000000000000e+03
3.979166666666666519e+00 4.815000000000000000e+03
4.020833333333333037e+00 4.875000000000000000e+03
4.062500000000000000e+00 4.780000000000000000e+03
4.104166666666666963e+00 4.916000000000000000e+03
4.145833333333333037e+00 4.697000000000000000e+03
4.187500000000000000e+00 4.862000000000000000e+03
4.229166666666666963e+00 4.624000000000000000e+03
4.270833333333333037e+00 4.668000000000000000e+03
4.312500000000000000e+00 4.623000000000000000e+03
4.354166666666666963e+00 4.588000000000000000e+03
4.395833333333333037e+00 4.614000000000000000e+03
4.437500000000000000e+00 4.571000000000000000e+03
4.479166666666666963e+00 4.534000000000000000e+03
4.520833333333333037e+00 4.351000000000000000e+03
4.562500000000000000e+00 4.326000000000000000e+03
4.604166666666666963e+00 4.401000000000000000e+03
4.645833333333333037e+00 4.436000000000000000e+03
4.687500000000000000e+00 4.241000000000000000e+03
4.729166666666666963e+00 4.297000000000000000e+03
4.770833333333333037e+00 4.270000000000000000e+03
4.812500000000000000e+00 4.096000000000000000e+03
4.854166666666666963e+00 4.255000000000000000e+03
4.895833333333333037e+00 4.093000000000000000e+03
5.191354166666666714e+00 3.023000000000000000e+03
5.233020833333333677e+00 2.844000000000000000e+03
5.274687499999999751e+00 2.737000000000000000e+03
5.316354166666666714e+00 2.596000000000000000e+03
5.358020833333333677e+00 2.387000000000000000e+03
5.399687499999999751e+00 2.176000000000000000e+03
5.441354166666666714e+00 2.100000000000000000e+03
5.483020833333333677e+00 1.995000000000000000e+03
5.524687499999999751e+00 1.804000000000000000e+03
5.566354166666666714e+00 1.778000000000000000e+03
5.608020833333333677e+00 1.605000000000000000e+03
5.649687499999999751e+00 1.547000000000000000e+03
5.691354166666666714e+00 1.376000000000000000e+03
5.733020833333333677e+00 1.318000000000000000e+03
5.774687499999999751e+00 1.237000000000000000e+03
5.816354166666666714e+00 1.175000000000000000e+03
5.858020833333333677e+00 1.060000000000000000e+03
5.899687499999999751e+00 1.031000000000000000e+03
5.941354166666666714e+00 9.150000000000000000e+02
5.983020833333333677e+00 8.920000000000000000e+02
6.024687499999999751e+00 7.990000000000000000e+02
6.066354166666666714e+00 7.810000000000000000e+02
6.108020833333333677e+00 7.590000000000000000e+02
6.149687499999999751e+00 6.930000000000000000e+02
6.191354166666666714e+00 6.530000000000000000e+02
6.233020833333333677e+00 5.810000000000000000e+02
6.274687499999999751e+00 5.790000000000000000e+02
6.316354166666666714e+00 5.550000000000000000e+02
6.358020833333333677e+00 5.270000000000000000e+02
6.399687499999999751e+00 4.880000000000000000e+02
6.441354166666666714e+00 4.520000000000000000e+02
6.483020833333333677e+00 4.330000000000000000e+02
6.524687499999999751e+00 3.990000000000000000e+02
6.566354166666666714e+00 3.770000000000000000e+02
6.608020833333333677e+00 3.580000000000000000e+02
6.649687499999999751e+00 3.540000000000000000e+02
6.691354166666666714e+00 3.390000000000000000e+02
6.733020833333333677e+00 2.910000000000000000e+02
6.774687499999999751e+00 2.520000000000000000e+02
6.816354166666666714e+00 2.450000000000000000e+02
6.858020833333333677e+00 2.480000000000000000e+02
6.899687499999999751e+00 2.350000000000000000e+02
6.941354166666666714e+00 2.000000000000000000e+02
6.983020833333333677e+00 1.840000000000000000e+02
7.024687499999999751e+00 1.710000000000000000e+02
7.066354166666666714e+00 1.740000000000000000e+02
7.108020833333333677e+00 1.820000000000000000e+02
7.149687499999999751e+00 1.680000000000000000e+02
7.191354166666666714e+00 1.600000000000000000e+02
7.233020833333333677e+00 1.350000000000000000e+02
7.274687499999999751e+00 1.260000000000000000e+02
7.316354166666666714e+00 1.080000000000000000e+02
7.358020833333333677e+00 1.230000000000000000e+02
7.399687499999999751e+00 1.260000000000000000e+02
7.441354166666666714e+00 9.400000000000000000e+01
7.483020833333333677e+00 1.070000000000000000e+02
7.524687499999999751e+00 8.100000000000000000e+01
7.566354166666666714e+00 8.500000000000000000e+01
7.608020833333333677e+00 8.200000000000000000e+01
7.649687499999999751e+00 7.600000000000000000e+01
7.691354166666666714e+00 7.300000000000000000e+01
7.733020833333333677e+00 6.500000000000000000e+01
7.774687499999999751e+00 7.400000000000000000e+01
7.816354166666666714e+00 6.100000000000000000e+01
7.858020833333333677e+00 6.200000000000000000e+01
7.899687499999999751e+00 5.900000000000000000e+01
7.941354166666666714e+00 4.900000000000000000e+01
7.983020833333333677e+00 2.890000000000000000e+02
8.024687500000000639e+00 5.000000000000000000e+01
8.066354166666666714e+00 3.800000000000000000e+01
8.108020833333332789e+00 4.300000000000000000e+01
8.149687500000000639e+00 4.100000000000000000e+01
8.191354166666666714e+00 3.100000000000000000e+01
8.233020833333332789e+00 3.000000000000000000e+01
8.274687500000000639e+00 4.400000000000000000e+01
8.316354166666666714e+00 3.300000000000000000e+01
8.358020833333332789e+00 3.700000000000000000e+01
8.399687500000000639e+00 2.600000000000000000e+01
8.441354166666666714e+00 2.100000000000000000e+01
8.483020833333332789e+00 2.700000000000000000e+01
8.524687500000000639e+00 2.100000000000000000e+01
8.566354166666666714e+00 2.700000000000000000e+01
8.608020833333332789e+00 2.300000000000000000e+01
8.649687500000000639e+00 2.300000000000000000e+01
8.691354166666666714e+00 1.800000000000000000e+01
8.733020833333332789e+00 2.200000000000000000e+01
8.774687500000000639e+00 2.200000000000000000e+01
8.816354166666666714e+00 1.600000000000000000e+01
8.858020833333332789e+00 1.300000000000000000e+01
8.899687500000000639e+00 2.100000000000000000e+01
8.941354166666666714e+00 2.000000000000000000e+01
8.983020833333332789e+00 2.000000000000000000e+01
9.024687500000000639e+00 1.500000000000000000e+01
9.066354166666666714e+00 1.800000000000000000e+01
9.108020833333332789e+00 1.600000000000000000e+01
9.149687500000000639e+00 1.700000000000000000e+01
9.191354166666666714e+00 1.900000000000000000e+01
9.233020833333332789e+00 1.500000000000000000e+01
9.274687500000000639e+00 1.200000000000000000e+01
9.316354166666666714e+00 1.300000000000000000e+01
9.358020833333332789e+00 1.000000000000000000e+01
9.399687500000000639e+00 1.200000000000000000e+01
9.441354166666666714e+00 9.000000000000000000e+00
9.483020833333332789e+00 8.000000000000000000e+00
9.524687500000000639e+00 1.200000000000000000e+01
9.566354166666666714e+00 1.000000000000000000e+01
9.608020833333332789e+00 8.000000000000000000e+00
9.649687500000000639e+00 1.200000000000000000e+01
9.691354166666666714e+00 8.000000000000000000e+00
9.733020833333332789e+00 7.000000000000000000e+00
9.774687500000000639e+00 7.000000000000000000e+00
9.816354166666666714e+00 1.200000000000000000e+01
9.858020833333332789e+00 9.000000000000000000e+00
9.899687500000000639e+00 1.100000000000000000e+01
9.941354166666666714e+00 1.000000000000000000e+01
9.983020833333332789e+00 1.100000000000000000e+01
1.002468750000000064e+01 1.000000000000000000e+01
1.006635416666666671e+01 1.100000000000000000e+01
1.010802083333333279e+01 1.300000000000000000e+01
1.014968750000000064e+01 5.000000000000000000e+00
1.019135416666666671e+01 3.000000000000000000e+00
1.023302083333333279e+01 8.000000000000000000e+00
1.027468750000000064e+01 5.000000000000000000e+00
1.031635416666666671e+01 5.000000000000000000e+00
1.035802083333333279e+01 7.000000000000000000e+00
1.039968750000000064e+01 1.200000000000000000e+01
1.044135416666666671e+01 6.000000000000000000e+00
1.048302083333333279e+01 9.000000000000000000e+00
1.052468750000000064e+01 4.000000000000000000e+00
1.056635416666666671e+01 3.000000000000000000e+00
1.060802083333333279e+01 4.000000000000000000e+00
1.064968750000000064e+01 5.000000000000000000e+00
1.069135416666666494e+01 7.000000000000000000e+00
1.073302083333333279e+01 7.000000000000000000e+00
1.077468749999999886e+01 6.000000000000000000e+00
1.081635416666666494e+01 8.000000000000000000e+00
1.085802083333333279e+01 8.000000000000000000e+00
1.089968749999999886e+01 8.000000000000000000e+00
1.094135416666666494e+01 6.000000000000000000e+00
1.098302083333333279e+01 7.000000000000000000e+00
1.102468749999999886e+01 3.000000000000000000e+00
1.106635416666666494e+01 4.000000000000000000e+00
1.110802083333333279e+01 9.000000000000000000e+00
1.114968749999999886e+01 9.000000000000000000e+00
1.119135416666666494e+01 5.000000000000000000e+00
1.123302083333333279e+01 3.000000000000000000e+00
1.127468749999999886e+01 3.000000000000000000e+00
1.131635416666666494e+01 6.000000000000000000e+00
1.135802083333333279e+01 7.000000000000000000e+00
1.139968749999999886e+01 2.000000000000000000e+00
1.144135416666666494e+01 6.000000000000000000e+00
1.148302083333333279e+01 3.000000000000000000e+00
1.152468749999999886e+01 9.000000000000000000e+00
1.156635416666666494e+01 8.000000000000000000e+00
1.160802083333333279e+01 6.000000000000000000e+00
1.164968749999999886e+01 6.000000000000000000e+00
1.169135416666666494e+01 7.000000000000000000e+00
1.173302083333333279e+01 5.000000000000000000e+00
1.177468749999999886e+01 1.000000000000000000e+01
1.181635416666666494e+01 6.000000000000000000e+00
1.185802083333333279e+01 5.000000000000000000e+00
1.189968749999999886e+01 7.000000000000000000e+00
1.194135416666666494e+01 7.000000000000000000e+00
1.198302083333333279e+01 3.000000000000000000e+00
1.202468749999999886e+01 4.000000000000000000e+00
1.206635416666666494e+01 2.000000000000000000e+00
1.210802083333333279e+01 3.000000000000000000e+00
1.214968749999999886e+01 7.000000000000000000e+00
1.219135416666666494e+01 5.000000000000000000e+00
1.223302083333333279e+01 3.000000000000000000e+00
1.227468749999999886e+01 4.000000000000000000e+00
1.231635416666666494e+01 5.000000000000000000e+00
1.235802083333333279e+01 2.000000000000000000e+00
1.239968749999999886e+01 5.000000000000000000e+00
1.244135416666666494e+01 5.000000000000000000e+00
