============================== SRIM-2008.04 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ra (88)   Ion Mass= 226.0000
Energy  = 3000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=300000.E-03 A
  Layer # 1 - Density =0007.9800 g/cm3
  Layer # 1 -  63 % of Fe
  Layer # 1 -  18 % of Cr
  Layer # 1 -  14 % of Ni
  Layer # 1 -  3 % of Mo
  Layer # 1 -  3 % of  C
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000104   1.4320E+02  1.6301E+01 -5.3388E+01
0000105   8.5888E+01 -1.4311E+01  2.1184E+00
0000106   5.9520E+01 -2.6087E+01  2.7300E+00
0000107   5.5436E+01  3.2023E+01 -6.6483E+00
0000108   9.0417E+01 -7.4226E+00  1.3148E+01
0000109   5.3622E+01 -3.8028E+01  7.0477E+00
0000110   1.2825E+02 -1.9208E+01  3.2841E+01
0000111   1.0862E+02  7.0355E+00  8.3082E+00
0000112   6.0304E+01  2.3643E+01 -2.3237E+01
0000113   6.0806E+01 -8.6959E-01 -5.2392E+00
0000114   5.8317E+01 -1.0220E+01 -1.2052E+01
0000115   5.1159E+01 -3.6489E+01 -6.1596E+00
0000116   7.3827E+01 -7.5770E+00 -9.0295E+00
0000117   7.4875E+01 -3.4170E+01  6.0284E+00
0000118   6.0648E+01 -1.4282E+01 -6.8433E+00
0000119   7.8233E+01  7.8031E+00 -1.5549E+01
0000120   6.5173E+01 -8.8279E+00  1.9264E+00
0000121   7.5317E+01  1.0522E+01  2.3896E+00
0000122   6.1936E+01 -9.0094E+00  7.2547E-01
0000123   7.9915E+01 -7.5604E+00 -1.4033E+01
0000124   7.6756E+01  2.7529E-01  1.1666E+00
0000125   7.8643E+01 -3.3706E+01  1.1203E+00
0000126   6.9810E+01  3.6037E+01  3.3574E+01
0000127   7.1462E+01 -4.6824E+00 -1.6158E+00
0000128   1.0266E+02  4.5319E+01 -2.1620E+01
0000129   1.1132E+02  2.7539E+01 -5.3158E+01
0000130   7.6575E+01 -1.4091E-01  3.1984E+01
0000131   7.5525E+01  1.1918E+01 -3.5388E+01
0000132   6.3579E+01 -1.1943E+01  7.4440E+00
0000133   1.2945E+02  1.4155E+01 -3.1761E+01
0000134   5.9801E+01 -1.5563E+01  2.4335E+00
0000135   8.7227E+01 -5.3167E+00  8.5362E+00
0000136   6.0598E+01  2.3470E+01 -1.1810E+01
0000137   8.9113E+01 -3.2446E+00 -3.8852E+00
0000138   8.8957E+01 -1.9021E+01 -9.7459E+00
0000139   9.0065E+01  1.6044E+01  9.1336E+00
0000140   9.8017E+01  2.6715E+01 -6.1122E+00
0000141   6.7938E+01  2.4551E+01 -9.0776E-01
0000142   7.6931E+01 -2.2660E+01  1.3595E+01
0000143   6.6791E+01  4.1878E+01  2.4266E+01
0000144   6.3484E+01  2.7879E+01  1.2504E+01
0000145   6.0738E+01  6.5445E+00  1.2174E+01
0000146   7.1680E+01  1.8831E+01 -4.8594E+01
0000147   1.2620E+02  2.6565E+00  2.6877E+01
0000148   9.9720E+01  1.7556E+00  2.7970E+01
0000149   5.8632E+01  3.4152E+01 -3.9295E+00
0000150   8.9379E+01  1.6811E+01 -2.3521E+01
0000151   5.0247E+01  2.1832E+01 -3.9128E+01
0000152   8.1516E+01 -2.1307E+01 -4.8972E+00
0000153   6.8042E+01 -1.2904E+01 -7.5670E-01
0000154   6.3822E+01  5.4010E+00 -2.4829E+00
0000155   4.4941E+01 -2.8090E+00  3.3369E-01
0000156   1.0531E+02  3.1109E+01  1.4177E+01
0000157   8.4973E+01 -1.4986E+01 -1.6617E+01
0000158   6.9776E+01 -1.4052E+01 -1.6472E+01
0000159   7.6416E+01 -4.2904E+01  6.6388E+00
0000160   6.6852E+01  6.3858E+00 -3.1215E+01
0000161   7.4650E+01  1.2512E+01 -8.6506E+00
0000162   8.0707E+01 -2.6070E+01 -3.2662E+01
0000163   6.4529E+01  2.3454E+01  8.4442E+00
0000164   9.3006E+01 -1.2101E+01  1.0467E+01
0000165   5.9848E+01  1.0874E+01 -1.2913E+01
0000166   5.6303E+01  1.3874E+01 -3.4432E+01
0000167   7.0472E+01  2.8395E+01  7.2714E-01
0000168   6.6446E+01 -1.8808E+01 -4.9768E+00
0000169   7.0821E+01  2.3751E+00 -6.1854E+00
0000170   8.0383E+01 -4.4599E+00 -1.2878E+01
0000171   6.8150E+01  9.9945E+00  5.2879E+00
0000172   1.1748E+02 -3.7369E+01  1.0269E+01
0000173   9.6356E+01  2.4293E+01  5.2347E+01
0000174   2.7196E+01 -9.4184E+00 -1.8793E-01
0000175   8.0635E+01  1.4579E+01  1.4542E+01
0000176   6.1923E+01  1.7398E+01 -4.0460E+00
0000177   8.9632E+01  5.0399E+00 -2.3443E+01
0000178   7.5364E+01  1.7326E+01  3.5917E+01
0000179   8.0442E+01  3.1407E+00 -2.2898E+00
0000180   7.9173E+01  5.2140E+00  7.8380E+00
0000181   9.4869E+01 -9.5688E+00  2.7129E+01
0000182   8.7384E+01  1.1441E+01  6.1486E+00
0000183   9.8146E+01 -9.7160E+00 -3.0074E+01
0000184   6.6638E+01 -4.1108E-03 -1.4157E+01
0000185   6.9503E+01  1.3214E+01 -1.9398E+01
0000186   8.1567E+01  2.9345E+00  2.7910E+01
0000187   1.1298E+02 -7.4922E+00  1.8560E+00
0000188   6.2185E+01  3.7564E+00 -1.3687E+01
0000189   8.8190E+01 -1.2029E+01 -9.5888E+00
0000190   4.3372E+01 -3.0213E+00  4.8572E+01
0000191   5.5736E+01 -9.2834E+00  1.5805E+01
0000192   8.5372E+01  3.4764E+01  1.3218E+01
0000193   1.2133E+02 -1.5212E+01 -4.5608E+00
0000194   1.0891E+02 -4.2535E+00  1.3114E+01
0000195   1.0858E+02  2.2332E+00  1.2651E+01
0000196   7.4409E+01  1.8618E+01 -2.1637E+01
0000197   8.1079E+01  1.0112E+01 -7.7874E+00
0000198   1.1773E+02  4.9346E+00 -1.0820E+01
0000199   5.6433E+01  7.7872E+00  1.6203E+01
0000200   5.6438E+01 -3.7229E-01  4.6085E+00
0000201   7.6018E+01  8.2642E-01 -2.7097E+01
0000202   5.2882E+01 -9.6824E-01  1.5867E+01
0000203   1.2206E+02  5.4581E+00  7.2545E+00
0000204   5.3137E+01  1.6501E+01  1.2381E+01
0000205   7.6955E+01 -2.4132E+01  2.3196E+00
0000206   1.2081E+02 -1.7041E+01 -1.4608E-02
0000207   7.5772E+01  1.4218E+01  3.4750E+01
0000208   3.4024E+01  1.9842E+01  7.3720E+00
0000209   5.4661E+01  2.0310E+01 -2.0439E+01
0000210   5.7830E+01 -1.7655E+00  2.4746E+01
0000211   5.6073E+01 -1.3617E+01 -2.8225E+01
0000212   5.0013E+01 -1.4714E+01  1.0474E+01
0000213   9.2172E+01 -1.1523E+01  2.8177E+01
0000214   7.3380E+01 -2.4967E+00  2.6624E+00
0000215   6.5265E+01 -2.4086E+01  2.7149E+01
0000216   9.2870E+01  5.4749E+00  7.8915E+00
0000217   7.3972E+01 -1.5405E+01 -9.4318E+00
0000218   7.0245E+01  3.0372E+01 -1.4662E+01
0000219   6.3017E+01 -1.3802E+01 -1.3111E+00
0000220   8.6279E+01  2.5407E+01  1.1436E+01
0000221   7.8279E+01 -6.8444E+00  5.5485E+00
0000222   7.7145E+01 -1.5818E+01 -8.3327E+00
0000223   6.3496E+01 -9.3202E+00 -5.7361E+00
0000224   7.6361E+01 -5.1557E+00 -1.5661E+01
0000225   1.1379E+02 -5.5912E+00 -1.5829E+01
0000226   1.0931E+02  7.4065E+00  1.9555E+01
0000227   9.0617E+01  2.2836E+01 -1.8676E+01
0000228   5.8702E+01 -1.6460E+01  3.2763E+01
0000229   1.0015E+02  1.4227E+01  2.8463E+01
0000230   1.3873E+02 -5.1939E+00 -5.3939E-01
0000231   5.2670E+01  2.1398E-01 -7.5620E+00
0000232   1.0685E+02 -2.6538E+01 -4.0703E+01
0000233   6.8057E+01 -2.3074E+01 -1.5820E+01
0000234   5.4196E+01  2.4948E+01 -1.7548E+00
0000235   4.3508E+01 -3.2854E+00  1.6077E+01
0000236   5.4531E+01 -1.4511E+00  1.4697E+01
0000237   1.1496E+02  6.2837E+00 -7.6470E+00
0000238   6.6018E+01  1.7982E+01  1.8162E+01
0000239   1.0672E+02 -1.3423E+01  1.4655E+01
0000240   4.7424E+01  1.0638E+01  6.0581E+00
0000241   6.8592E+01 -3.5456E+00 -4.5457E-01
0000242   1.0142E+02 -1.6275E+01  3.8154E+00
0000243   7.5107E+01 -1.7263E+01 -1.0809E+01
0000244   1.2366E+02  1.4414E+01  4.8578E+01
0000245   6.3416E+01 -1.7667E+01 -3.1383E+01
0000246   9.2089E+01 -2.4092E+01 -6.2726E+00
0000247   7.7626E+01 -1.4871E+01 -4.0677E+01
0000248   5.9102E+01 -4.7652E+00  1.1832E+00
0000249   6.6070E+01  9.8607E+00 -3.2860E+00
0000250   5.9086E+01 -3.0878E+01  1.7056E+01
0000251   7.9401E+01  6.7302E+00  2.1422E-01
0000252   6.0101E+01  4.7668E+01 -1.7861E+01
0000253   4.1296E+01  1.1668E+01 -1.9474E+01
0000254   9.4190E+01  1.5508E+00  1.1646E+01
0000255   6.5119E+01  1.9403E+01  6.8706E+00
0000256   9.4520E+01 -3.4497E+01 -6.3752E+00
0000257   7.2437E+01  1.3018E+01 -1.5331E+01
0000258   8.7034E+01  1.4130E+00  9.8056E+00
0000259   8.7149E+01  2.1498E+01 -4.4681E+01
0000260   1.4454E+02 -1.5586E+01 -5.1996E+00
0000261   9.7268E+01  1.2551E+01 -1.6099E+01
0000262   6.2650E+01  9.4136E+00  1.2410E+01
0000263   1.3982E+02 -1.8129E+01  1.3254E+01
0000264   5.8993E+01 -2.2050E+00 -5.0710E+00
0000265   9.8190E+01  2.6219E+01  2.5016E+01
0000266   1.1216E+02 -3.4542E+01  2.7432E+01
0000267   6.2258E+01  1.2104E+00  1.4725E+01
0000268   6.8591E+01 -1.1871E+01 -2.8273E+00
0000269   7.0789E+01  1.1281E+01 -3.5457E+01
0000270   8.2847E+01 -2.2779E+01  1.6539E+01
0000271   4.5569E+01  9.4059E+00  2.9824E+00
0000272   7.2926E+01 -7.1908E+00  1.5325E+01
0000273   9.8177E+01 -2.7410E+01 -1.8981E+00
0000274   6.8271E+01 -3.1262E+01 -3.6076E+01
0000275   1.1879E+02  1.5724E+01 -4.5799E+00
0000276   3.4072E+01  1.0125E+01 -1.1416E+01
0000277   9.6684E+01 -9.3624E+00 -2.4101E+00
0000278   7.2980E+01 -3.5269E+01 -5.7112E+00
0000279   7.0755E+01  1.8247E+01 -1.0464E+01
0000280   6.1643E+01  8.8869E+00 -4.6939E+00
0000281   8.5688E+01  5.4164E+00 -4.3563E+01
0000282   7.6052E+01  2.4202E+01 -1.3875E+01
0000283   6.8227E+01 -6.6892E+00  1.3654E+01
0000284   1.1916E+02 -5.8769E+00 -2.6911E+01
0000285   1.0814E+02  1.6551E+01  2.6512E+01
0000286   7.3649E+01  1.1794E+00  1.2172E+01
0000287   1.1666E+02 -1.1001E+01 -6.5497E+00
0000288   1.0595E+02  3.7238E+00 -3.7862E+01
0000289   8.7081E+01 -1.5286E-01 -4.4084E-01
0000290   6.4152E+01  1.2439E+01 -1.7138E+01
0000291   7.9785E+01 -1.4162E-01 -6.3839E-01
0000292   5.4191E+01  8.2371E+00  1.4417E+01
0000293   9.3521E+01  3.6978E+00  3.5483E+01
0000294   7.0346E+01  4.5280E+00  1.2011E+01
0000295   8.4068E+01 -1.7106E-01 -1.5423E+01
0000296   4.7335E+01 -1.0757E+01 -7.6239E+00
0000297   9.9457E+01 -4.2865E+01 -9.1356E+00
0000298   6.9054E+01  2.2653E+00  1.3108E+01
0000299   9.2681E+01 -6.3653E+00  4.4271E+01
0000300   9.1103E+01 -2.7693E+01  3.1434E+01
0000301   3.4039E+01  2.3308E+01 -1.2795E+01
0000302   7.1899E+01 -1.3649E+01  6.3911E+00
0000303   7.9690E+01 -3.8426E+00 -1.7561E+01
0000304   9.0009E+01 -2.7698E+01 -2.6154E+01
0000305   5.3911E+01 -3.9426E+01 -4.9455E+00
0000306   7.8117E+01  1.1514E+01  3.3513E+01
0000307   7.4282E+01 -5.3568E+00 -2.1128E+01
0000308   1.0921E+02 -5.5555E+00 -9.9900E+00
0000309   5.8756E+01 -8.4096E-02 -7.9982E-01
0000310   1.1242E+02 -1.5398E+01  1.8827E+01
0000311   1.5669E+02 -1.9445E+01 -1.7426E+01
0000312   9.3336E+01  1.3452E+01  5.1637E+01
0000313   8.9048E+01  8.3589E+00 -3.2440E+01
0000314   1.0164E+02  1.4013E+01 -9.7436E+00
0000315   5.6723E+01  4.4399E+01 -5.2792E-01
0000316   1.1818E+02  7.4990E-01 -1.9338E+01
0000317   6.6752E+01  6.7501E+00  1.5921E+01
0000318   6.8965E+01  2.9281E+01 -2.3466E+01
0000319   7.3656E+01  2.0374E+01 -4.9265E+00
0000320   7.4919E+01  1.9475E+01  2.0242E+01
0000321   8.2843E+01 -7.9902E+00 -4.1347E+00
0000322   9.9748E+01  1.3486E+01 -7.6631E+00
0000323   7.2019E+01  1.1979E+00 -1.4835E+01
0000324   1.1406E+02 -2.5770E+01  1.6026E+00
0000325   7.8752E+01 -3.6152E+00  9.0707E-01
0000326   9.1240E+01 -1.4825E+00 -5.5068E+00
0000327   5.0085E+01  6.7425E+00  4.3214E+00
0000328   6.4092E+01  9.4250E+00  1.3250E+01
0000329   9.3196E+01  9.7638E+00 -2.5785E+01
0000330   6.6828E+01 -8.5747E+00  3.7780E+01
0000331   7.9079E+01 -2.8703E+01 -1.5709E+01
0000332   8.2146E+01 -3.1738E+01  1.0459E+01
0000333   1.0032E+02 -2.3087E+01 -3.3471E+01
0000334   6.2398E+01 -1.4399E+01 -2.7672E+00
0000335   1.0370E+02 -1.5060E+01 -1.1649E+01
0000336   5.9662E+01 -1.9657E+01  1.3194E+00
0000337   8.7726E+01 -7.1983E+00 -2.5097E+01
0000338   7.4806E+01  4.0017E+01  5.4815E+00
0000339   8.1302E+01  8.6873E+00 -4.0641E+00
0000340   8.7668E+01 -5.7568E+00 -2.1329E+01
0000341   1.0817E+02 -1.3895E+01  7.1412E-01
0000342   7.3571E+01  2.6842E+00  7.6635E+00
0000343   5.7926E+01  3.2884E+01  1.6124E+00
0000344   8.3223E+01 -8.2890E+00  1.1099E+01
0000345   6.3001E+01 -9.2881E+00 -2.3521E-01
0000346   4.3365E+01  1.9502E-01  8.7898E+00
0000347   7.5137E+01 -3.7009E+01  3.4168E+00
0000348   5.7683E+01 -1.4719E+01  1.9147E+01
0000349   6.5331E+01  3.1043E+01  4.5218E+01
0000350   4.3361E+01 -6.8347E+00  1.5514E+01
0000351   1.0842E+02  8.4082E+00  6.0701E+00
0000352   7.3168E+01  1.9706E+01 -2.0018E+01
0000353   9.1018E+01  2.4053E+01  1.2093E+01
0000354   1.0716E+02 -3.9143E+01 -1.7780E+01
0000355   1.0274E+02 -3.6822E+00 -4.3999E+01
0000356   7.4259E+01  2.3240E+01 -9.2871E+00
0000357   6.3104E+01  1.7694E+01 -2.1606E+01
0000358   6.0309E+01  2.8941E+01  1.4950E+00
0000359   1.0312E+02  1.4171E+01 -4.7447E+00
0000360   4.7297E+01  1.5101E+01  1.9905E+01
0000361   7.0273E+01  2.5603E+01 -2.3251E+01
0000362   6.8296E+01 -8.2732E+00  1.6849E+01
0000363   5.3795E+01 -1.4538E+01  2.8095E+01
0000364   5.6270E+01  8.7623E+00 -8.6044E+00
0000365   9.6947E+01  3.6643E+01  3.1039E+01
0000366   4.4236E+01 -1.8342E+00 -3.4258E+01
0000367   6.2649E+01 -2.2552E+00  1.3642E+01
0000368   6.9275E+01 -1.1089E+01  1.2088E+01
0000369   8.3754E+01 -3.2192E+01 -3.5524E+00
0000370   5.1228E+01  1.8877E+01 -1.6203E+01
0000371   9.4804E+01 -1.4178E+01 -1.0294E+01
0000372   7.5037E+01  1.6770E+00  1.8115E+01
0000373   7.7034E+01 -7.9672E+00 -2.8429E+01
0000374   7.7550E+01  5.8213E+00 -3.8376E+00
0000375   1.1203E+02 -3.4399E+01  1.3345E+01
0000376   8.3504E+01  2.1093E+01  3.2040E+00
0000377   8.3270E+01 -8.6003E+00 -3.0874E+00
0000378   1.0140E+02  1.1938E+01  1.2076E+01
0000379   5.2747E+01  1.5086E+01  3.7009E+00
0000380   7.9254E+01  2.1817E+01 -1.3002E+01
0000381   5.6341E+01 -2.0810E+01  4.1575E+01
0000382   1.1878E+02 -5.4578E-01  3.2603E+01
0000383   6.3816E+01  1.2436E+01 -7.3997E+00
0000384   3.5282E+01 -1.4849E+01  2.1817E+01
0000385   8.3321E+01 -1.8668E+01 -1.8857E+01
0000386   8.3585E+01 -1.6537E+01 -1.1086E+01
0000387   1.1313E+02 -7.4379E+00  4.6828E+00
0000388   8.8772E+01  3.1993E+01  3.4805E+00
0000389   8.2889E+01  3.4105E+01 -2.5400E+01
0000390   6.2701E+01 -1.7767E+01  2.7526E+00
0000391   9.3837E+01  2.3940E+00  2.2494E+01
0000392   8.9103E+01 -1.5701E+01 -2.4898E+01
0000393   4.1522E+01 -2.6702E+01  1.3523E+01
0000394   6.6673E+01  1.5209E+00  9.6777E+00
0000395   7.9443E+01  2.6333E+01 -1.4861E+00
0000396   8.9177E+01  2.2232E+01  2.9865E+00
0000397   7.9820E+01  1.5957E+00 -3.0771E+01
0000398   4.9206E+01 -1.7649E+01 -6.1259E+00
0000399   6.3566E+01  5.8429E+00 -1.7222E+01
0000400   8.2491E+01  2.0856E+00 -1.8498E+01
0000401   5.2993E+01 -1.8860E+01  6.7427E+00
0000402   5.2494E+01 -1.7632E+01 -1.8702E+01
0000403   4.9311E+01 -1.7280E+01  2.8163E+01
0000404   4.1158E+01 -4.6968E+00  2.2943E+01
0000405   1.0068E+02  1.0460E+01 -2.3524E+01
0000406   7.4259E+01  3.7149E+00  1.1527E+01
0000407   5.0028E+01 -9.8682E+00 -1.4533E+01
0000408   6.5916E+01  6.3707E+00  1.5625E+01
0000409   8.0736E+01  3.1600E+00 -5.5895E+01
0000410   7.5361E+01 -2.9441E+01  6.5820E+00
0000411   5.5914E+01  5.5967E+00 -2.0713E+01
0000412   9.1536E+01  8.8837E+00  1.3560E+00
0000413   1.3832E+02  6.2166E-01 -2.6756E+01
0000414   7.7312E+01 -4.0876E+01  5.9805E+01
0000415   1.0078E+02  1.3620E+01  3.0975E+00
0000416   6.1866E+01  5.6091E+00 -8.4980E+00
0000417   8.3778E+01  1.5255E+01  1.3089E+01
0000418   9.1524E+01  1.2077E+01  2.8228E+00
0000419   5.6086E+01  9.3000E+00  2.7849E+01
0000420   2.5252E+01  2.3360E+00  9.8265E+00
0000421   8.4627E+01 -9.6626E-01  1.5877E+01
0000422   8.3885E+01 -3.0764E+01 -2.0932E+00
0000423   6.0071E+01  2.4507E+01  4.2000E+01
0000424   8.5531E+01 -2.3876E+01  9.4530E+00
0000425   7.8877E+01 -1.8647E+01  1.4292E+01
0000426   9.5147E+01 -6.0947E+00  4.8122E+01
0000427   1.0700E+02 -6.3467E+00 -1.1828E+00
0000428   1.0610E+02  1.0866E+01  2.2874E+01
0000429   7.7272E+01  1.3066E+01  2.6672E+01
0000430   7.1246E+01 -5.3283E+00 -5.7490E+00
0000431   7.5028E+01  3.7326E+01  1.9614E+01
0000432   1.1295E+02 -2.5883E+01 -1.4200E+01
0000433   9.1777E+01  7.0883E+00  1.3334E+01
0000434   7.2950E+01  1.4076E+01  5.6881E+00
0000435   5.3455E+01  7.1279E+00 -8.7971E+00
0000436   9.3035E+01  9.6343E+00 -3.2647E+00
0000437   6.5040E+01 -4.3578E+01  2.9950E+01
0000438   6.3142E+01  1.6599E+01  1.8967E+01
0000439   8.5400E+01 -3.3431E+00 -8.3422E+00
0000440   6.5160E+01  1.9345E+01  1.6508E+01
0000441   1.0394E+02 -1.9432E+01 -3.4464E-01
0000442   1.1599E+02 -2.3259E+01 -8.4331E-01
0000443   8.9814E+01  2.6070E+00 -4.9925E+00
0000444   1.4297E+02 -1.7691E+01 -1.8780E+01
0000445   8.7662E+01  3.3126E+01 -3.9846E+01
0000446   7.5267E+01  1.1521E+01  4.2778E+00
0000447   6.2027E+01  1.2983E+01  6.1835E-02
0000448   1.2104E+02  2.1027E+01 -1.2213E+01
0000449   7.3389E+01 -2.4847E+01 -7.0416E+00
0000450   7.0095E+01 -1.4870E+01 -1.6202E+01
0000451   9.8681E+01 -2.1697E+01  5.1406E+00
0000452   7.5316E+01  2.2702E+00 -1.9585E+00
0000453   6.2847E+01  3.0494E+00 -4.2659E+01
0000454   8.4056E+01  2.1810E+01 -2.1615E+01
0000455   9.5027E+01  1.4598E+01  2.2083E+01
